channel_id,sequence,send_height,ack_height,block_delay
channel-326,536835,30131002,30131009,7
channel-6994,1321644,30131007,30131023,16
channel-750,679240,30131011,30131034,23
channel-0,4034099,30131013,30131022,9
channel-750,679241,30131035,30131046,11
channel-122,667094,30131036,30131039,3
channel-0,4034100,30131046,30131055,9
channel-76971,12178,30131047,30131058,11
channel-6994,1321645,30131047,30131059,12
channel-122,667095,30131048,30131052,4
channel-75,843916,30131055,30131066,11
channel-0,4034101,30131066,30131100,34
channel-85077,58033,30131066,30131088,22
channel-0,4034102,30131073,30131085,12
channel-75,843917,30131076,30131084,8
channel-1279,67078,30131076,30131088,12
channel-85077,58034,30131076,30131088,12
channel-750,679242,30131077,30131103,26
channel-122,667096,30131087,30131100,13
channel-874,292043,30131088,30131095,7
channel-0,4034103,30131089,30131100,11
channel-251,85061,30131090,30131100,10
channel-75,843918,30131097,30131104,7
channel-0,4034104,30131097,30131105,8
channel-1,407783,30131098,30131125,27
channel-75,843919,30131098,30131104,6
channel-0,4034105,30131099,30131105,6
channel-42,1489669,30131100,30131109,9
channel-750,679243,30131102,30131134,32
channel-326,536836,30131103,30131261,158
channel-326,536837,30131103,30131261,158
channel-326,536838,30131103,30131261,158
channel-326,536839,30131103,30131261,158
channel-326,536840,30131103,30131261,158
channel-208,1488571,30131103,30131111,8
channel-75,843920,30131108,30131119,11
channel-85077,58035,30131115,30131141,26
channel-42,1489670,30131119,30131136,17
channel-92956,185,30131123,30131132,9
channel-122,667097,30131123,30131126,3
channel-199,132242,30131124,30131137,13
channel-75,843921,30131128,30131137,9
channel-0,4034106,30131135,30131145,10
channel-0,4034107,30131138,30131145,7
channel-750,679244,30131142,30131162,20
channel-0,4034108,30131142,30131149,7
channel-75,843922,30131145,30131155,10
channel-326,536841,30131146,30131154,8
channel-0,4034109,30131153,30131163,10
channel-2,130505,30131157,30131165,8
channel-0,4034110,30131166,30131177,11
channel-0,4034111,30131169,30131181,12
channel-6994,1321646,30131171,30131184,13
channel-1429,140581,30131186,30131198,12
channel-0,4034112,30131189,30131199,10
channel-6994,1321647,30131190,30131200,10
channel-89298,18442,30131196,30131204,8
channel-75,843923,30131196,30131204,8
channel-6994,1321648,30131197,30131210,13
channel-750,679245,30131199,30131219,20
channel-320,119025,30131210,30131223,13
channel-42,1489671,30131211,30131219,8
channel-73755,5804,30131212,30131220,8
channel-6994,1321649,30131221,30131237,16
channel-75,843924,30131224,30131231,7
channel-75,843925,30131227,30131234,7
channel-208,1488572,30131228,30131241,13
channel-6994,1321650,30131232,30131258,26
channel-122,667098,30131233,30131236,3
channel-165,71333,30131238,30131936,698
channel-75,843926,30131243,30131251,8
channel-122,667099,30131244,30131247,3
channel-42,1489672,30131244,30131255,11
channel-750,679246,30131253,30131258,5
channel-208,1488573,30131254,30131262,8
channel-88,466901,30131255,30131273,18
channel-750,679247,30131259,30131264,5
channel-6994,1321651,30131262,30131277,15
channel-75,843927,30131263,30131272,9
channel-75,843928,30131268,30131276,8
channel-0,4034113,30131270,30131282,12
channel-75,843929,30131275,30131282,7
channel-6994,1321652,30131276,30131287,11
channel-412,64328,30131278,30131292,14
channel-6994,1321653,30131280,30131310,30
channel-0,4034114,30131285,30131296,11
channel-6994,1321654,30131286,30131315,29
channel-75,843930,30131291,30131299,8
channel-750,679248,30131296,30131303,7
channel-42,1489673,30131298,30131308,10
channel-6994,1321655,30131299,30131341,42
channel-6994,1321656,30131300,30131315,15
channel-750,679249,30131302,30131311,9
channel-19774,345466,30131310,30131320,10
channel-75,843931,30131311,30131323,12
channel-122,667100,30131312,30131316,4
channel-412,64329,30131315,30131331,16
channel-39535,10282,30131315,30131522,207
channel-75,843932,30131317,30131328,11
channel-6994,1321657,30131320,30131331,11
channel-0,4034115,30131321,30131329,8
channel-122,667101,30131322,30131326,4
channel-19774,345467,30131323,30131335,12
channel-0,4034116,30131325,30131346,21
channel-6787,166490,30131335,30131339,4
channel-0,4034117,30131344,30131371,27
channel-75,843933,30131346,30131352,6
channel-6994,1321658,30131347,30131393,46
channel-0,4034118,30131348,30131360,12
channel-122,667102,30131350,30131354,4
channel-0,4034119,30131364,30131374,10
channel-750,679250,30131366,30131383,17
channel-75,843934,30131376,30131382,6
channel-85077,58036,30131377,30131385,8
channel-0,4034120,30131380,30131389,9
channel-75,843935,30131394,30131401,7
channel-326,536842,30131404,30131412,8
channel-476,11792,30131405,30131418,13
channel-122,667103,30131407,30131412,5
channel-216,93917,30131410,30131413,3
channel-6994,1321659,30131416,30131426,10
channel-75,843936,30131419,30131428,9
channel-88,466902,30131426,30131438,12
channel-0,4034121,30131429,30131439,10
channel-0,4034122,30131430,30131439,9
channel-75,843937,30131434,30131441,7
channel-259,314040,30131444,30131449,5
channel-0,4034123,30131447,30131460,13
channel-75,843938,30131449,30131458,9
channel-6994,1321660,30131451,30131465,14
channel-0,4034124,30131454,30131488,34
channel-326,536843,30131458,30131472,14
channel-122,667104,30131462,30131466,4
channel-75,843939,30131463,30131471,8
channel-75,843940,30131463,30131471,8
channel-0,4034125,30131466,30131474,8
channel-75,843941,30131483,30131489,6
channel-208,1488574,30131483,30131492,9
channel-1,407784,30131487,30131510,23
channel-0,4034126,30131495,30131508,13
channel-122,667105,30131499,30131503,4
channel-0,4034127,30131502,30131514,12
channel-750,679251,30131504,30131510,6
channel-0,4034128,30131513,30131523,10
channel-208,1488575,30131516,30131527,11
channel-75,843942,30131517,30131525,8
channel-21113,25231,30131520,30131528,8
channel-6994,1321661,30131520,30131530,10
channel-0,4034129,30131521,30131534,13
channel-6994,1321662,30131534,30131544,10
channel-0,4034130,30131534,30131546,12
channel-122,667106,30131538,30131541,3
channel-0,4034131,30131540,30131549,9
channel-750,679252,30131543,30131547,4
channel-6994,1321663,30131550,30131611,61
channel-6994,1321664,30131554,30131568,14
channel-47,198621,30131561,30131572,11
channel-0,4034132,30131561,30131587,26
channel-0,4034133,30131562,30131572,10
channel-91017,2593,30131562,30131570,8
channel-750,679253,30131565,30131571,6
channel-6994,1321665,30131584,30131601,17
channel-0,4034134,30131586,30131593,7
channel-184,137302,30131587,30131603,16
channel-42,1489674,30131588,30131596,8
channel-199,132243,30131590,30131598,8
channel-0,4034135,30131601,30131613,12
channel-75,843943,30131605,30131613,8
channel-6994,1321666,30131605,30131617,12
channel-75,843944,30131605,30131613,8
channel-0,4034136,30131618,30131628,10
channel-0,4034137,30131628,30131650,22
channel-75,843945,30131628,30131636,8
channel-0,4034138,30131629,30131650,21
channel-75,843946,30131633,30131641,8
channel-1,407785,30131644,30131671,27
channel-75,843947,30131654,30131659,5
channel-75,843948,30131656,30131660,4
channel-208,1488576,30131658,30131669,11
channel-208,1488577,30131659,30131669,10
channel-208,1488578,30131659,30131669,10
channel-75,843949,30131660,30131668,8
channel-750,679254,30131663,30131668,5
channel-2188,43282,30131667,30131673,6
channel-75,843950,30131671,30131680,9
channel-0,4034139,30131691,30131702,11
channel-75,843951,30131700,30131708,8
channel-0,4034140,30131705,30131718,13
channel-0,4034141,30131706,30131718,12
channel-750,679255,30131708,30131718,10
channel-42,1489675,30131719,30131727,8
channel-85077,58037,30131721,30131749,28
channel-85077,58038,30131725,30131749,24
channel-492,20098,30131727,30131737,10
channel-0,4034142,30131739,30131763,24
channel-0,4034143,30131744,30131752,8
channel-75,843952,30131746,30131758,12
channel-750,679256,30131752,30131756,4
channel-750,679257,30131752,30131766,14
channel-229,54923,30131754,30131767,13
channel-0,4034144,30131763,30131775,12
channel-199,132244,30131763,30131774,11
channel-21113,25232,30131763,30131770,7
channel-750,679258,30131764,30131772,8
channel-75,843953,30131764,30131772,8
channel-0,4034145,30131767,30131780,13
channel-750,679259,30131768,30131779,11
channel-199,132245,30131769,30131779,10
channel-21113,25233,30131773,30131781,8
channel-0,4034146,30131778,30131803,25
channel-0,4034147,30131783,30131794,11
channel-19774,345468,30131787,30131796,9
channel-6994,1321667,30131790,30131802,12
channel-0,4034148,30131799,30131809,10
channel-122,667107,30131805,30131809,4
channel-85077,58039,30131808,30131826,18
channel-750,679260,30131810,30131821,11
channel-75,843954,30131814,30131821,7
channel-750,679261,30131825,30131830,5
channel-42,1489676,30131825,30131832,7
channel-2188,43283,30131834,30131838,4
channel-6994,1321668,30131842,30131854,12
channel-75,843955,30131848,30131855,7
channel-6994,1321669,30131855,30131868,13
channel-75,843956,30131857,30131865,8
channel-0,4034149,30131857,30131867,10
channel-0,4034150,30131864,30131869,5
channel-6994,1321670,30131872,30131883,11
channel-38946,123807,30131876,30131890,14
channel-75,843957,30131879,30131886,7
channel-0,4034151,30131880,30131892,12
channel-6787,166491,30131885,30131889,4
channel-6994,1321671,30131903,30131914,11
channel-0,4034152,30131904,30131914,10
channel-208,1488579,30131904,30131914,10
channel-6994,1321672,30131906,30131914,8
channel-85077,58040,30131909,30131927,18
channel-750,679262,30131917,30131921,4
channel-6994,1321673,30131925,30131938,13
channel-0,4034153,30131938,30131950,12
channel-208,1488580,30131942,30131955,13
channel-42,1489677,30131946,30131960,14
channel-0,4034154,30131948,30131961,13
channel-642,126442,30131957,30132671,714
channel-208,1488581,30131958,30131967,9
channel-216,93918,30131967,30131970,3
channel-75,843958,30131968,30131975,7
channel-91017,2594,30131976,30131985,9
channel-113,301212,30131996,30132005,9
channel-340,3092,30131997,30132071,74
channel-6994,1321674,30132000,30132014,14
channel-750,679263,30132001,30132015,14
channel-88,466903,30132004,30132024,20
channel-75,843959,30132014,30132021,7
channel-85077,58041,30132016,30132032,16
channel-0,4034155,30132040,30132052,12
channel-750,679264,30132053,30132068,15
channel-19774,345469,30132067,30132082,15
channel-750,679265,30132070,30132086,16
channel-42,1489678,30132083,30132107,24
channel-750,679266,30132086,30132099,13
channel-88,466904,30132101,30132115,14
channel-0,4034156,30132101,30132113,12
channel-340,3093,30132103,30132113,10
channel-75,843960,30132111,30132118,7
channel-85077,58042,30132116,30132134,18
channel-88,466905,30132124,30132154,30
channel-6994,1321675,30132131,30132141,10
channel-20082,9840,30132137,30132145,8
channel-0,4034157,30132141,30132150,9
channel-42,1489679,30132155,30132163,8
channel-0,4034158,30132158,30132168,10
channel-6994,1321676,30132163,30132176,13
channel-75,843961,30132168,30132176,8
channel-85077,58043,30132182,30132210,28
channel-642,126443,30132198,30132250,52
channel-75,843962,30132198,30132206,8
channel-2186,40728,30132206,30132220,14
channel-0,4034159,30132206,30132217,11
channel-6994,1321677,30132216,30132230,14
channel-0,4034160,30132219,30132232,13
channel-208,1488582,30132230,30132239,9
channel-750,679267,30132230,30132250,20
channel-0,4034161,30132234,30132246,12
channel-42,1489680,30132234,30132247,13
channel-0,4034162,30132239,30132250,11
channel-251,85062,30132240,30132250,10
channel-75,843963,30132256,30132263,7
channel-94814,3638,30132256,30132263,7
channel-89321,19211,30132268,30132276,8
channel-88,466906,30132273,30132293,20
channel-75,843964,30132278,30132286,8
channel-91017,2595,30132282,30132291,9
channel-0,4034163,30132283,30132296,13
channel-75,843965,30132299,30132305,6
channel-0,4034164,30132299,30132314,15
channel-0,4034165,30132300,30132314,14
channel-412,64330,30132313,30132323,10
channel-19774,345470,30132314,30132322,8
channel-0,4034166,30132315,30132324,9
channel-6994,1321678,30132322,30132333,11
channel-75,843966,30132330,30132336,6
channel-42,1489681,30132331,30132339,8
channel-75,843967,30132332,30132339,7
channel-750,679268,30132340,30132357,17
channel-208,1488583,30132357,30132366,9
channel-122,667108,30132364,30132368,4
channel-259,314041,30132365,30132372,7
channel-5413,813,30132372,30132382,10
channel-6994,1321679,30132372,30132382,10
channel-19774,345471,30132373,30132384,11
channel-750,679269,30132374,30132386,12
channel-75,843968,30132375,30132382,7
channel-75,843969,30132379,30132385,6
channel-0,4034167,30132379,30132389,10
channel-750,679270,30132382,30132385,3
channel-75,843970,30132391,30132398,7
channel-251,85063,30132391,30132399,8
channel-0,4034168,30132392,30132406,14
channel-122,667109,30132396,30132401,5
channel-72,516314,30132406,30132439,33
channel-750,679271,30132407,30132417,10
channel-75,843971,30132417,30132424,7
channel-208,1488584,30132417,30132429,12
channel-326,536844,30132420,30132424,4
channel-750,679272,30132421,30132435,14
channel-6994,1321680,30132421,30132451,30
channel-0,4034169,30132423,30132435,12
channel-75,843972,30132427,30132436,9
channel-122,667110,30132439,30132443,4
channel-0,4034170,30132439,30132446,7
channel-75,843973,30132442,30132446,4
channel-326,536845,30132446,30132451,5
channel-0,4034171,30132448,30132457,9
channel-0,4034172,30132455,30132468,13
channel-6994,1321681,30132461,30132473,12
channel-20082,9841,30132462,30132470,8
channel-5,184084,30132468,30132477,9
channel-0,4034173,30132469,30132481,12
channel-6994,1321682,30132487,30132500,13
channel-85077,58044,30132489,30132501,12
channel-0,4034174,30132493,30132518,25
channel-75,843974,30132494,30132500,6
channel-326,536846,30132500,30132506,6
channel-208,1488585,30132505,30132514,9
channel-208,1488586,30132507,30132519,12
channel-0,4034175,30132508,30132518,10
channel-688,33490,30132518,30132525,7
channel-0,4034176,30132519,30132525,6
channel-6994,1321683,30132520,30132573,53
channel-88,466907,30132521,30132531,10
channel-0,4034177,30132524,30132533,9
channel-0,4034178,30132524,30132533,9
channel-0,4034179,30132530,30132545,15
channel-6994,1321684,30132530,30132543,13
channel-88,466908,30132531,30132549,18
channel-122,667111,30132537,30132540,3
channel-0,4034180,30132540,30132551,11
channel-0,4034181,30132541,30132551,10
channel-122,667112,30132544,30132547,3
channel-6994,1321685,30132545,30132557,12
channel-85077,58045,30132548,30132576,28
channel-0,4034182,30132572,30132579,7
channel-750,679273,30132573,30132578,5
channel-208,1488587,30132577,30132586,9
channel-6994,1321686,30132577,30132593,16
channel-6994,1321687,30132581,30132628,47
channel-122,667113,30132582,30132585,3
channel-122,667114,30132585,30132589,4
channel-0,4034183,30132599,30132609,10
channel-75,843975,30132600,30132606,6
channel-0,4034184,30132603,30132614,11
channel-0,4034185,30132604,30132614,10
channel-75,843976,30132609,30132615,6
channel-0,4034186,30132609,30132619,10
channel-259,314042,30132609,30132614,5
channel-75,843977,30132617,30132625,8
channel-0,4034187,30132618,30132629,11
channel-2494,31776,30132623,30132638,15
channel-0,4034188,30132625,30132635,10
channel-412,64331,30132648,30132659,11
channel-75,843978,30132649,30132656,7
channel-79703,4370,30132655,30132667,12
channel-0,4034189,30132658,30132666,8
channel-0,4034190,30132660,30132668,8
channel-2494,31777,30132661,30132675,14
channel-0,4034191,30132666,30132678,12
channel-767,14317,30132675,30132688,13
channel-0,4034192,30132679,30132690,11
channel-75,843979,30132685,30132691,6
channel-0,4034193,30132690,30132700,10
channel-767,14318,30132697,30132708,11
channel-0,4034194,30132702,30132714,12
channel-0,4034195,30132708,30132718,10
channel-0,4034196,30132721,30132749,28
channel-75,843980,30132722,30132730,8
channel-326,536847,30132738,30132757,19
channel-75,843981,30132753,30132761,8
channel-6994,1321688,30132758,30132771,13
channel-0,4034197,30132762,30132770,8
channel-0,4034198,30132766,30132776,10
channel-208,1488588,30132766,30132777,11
channel-19774,345472,30132771,30132783,12
channel-19774,345473,30132776,30132786,10
channel-0,4034199,30132779,30132788,9
channel-208,1488589,30132785,30132798,13
channel-75,843982,30132794,30132799,5
channel-259,314043,30132799,30132805,6
channel-6994,1321689,30132799,30132815,16
channel-0,4034200,30132800,30132810,10
channel-0,4034201,30132805,30132814,9
channel-75,843983,30132808,30132814,6
channel-0,4034202,30132811,30132823,12
channel-122,667115,30132813,30132816,3
channel-122,667116,30132815,30132819,4
channel-0,4034203,30132830,30132838,8
channel-75,843984,30132834,30133050,216
channel-75,843985,30132834,30133050,216
channel-0,4034204,30132838,30132846,8
channel-85077,58046,30132846,30132863,17
channel-251,85064,30132847,30132856,9
channel-0,4034205,30132853,30132864,11
channel-122,667117,30132871,30132874,3
channel-0,4034206,30132873,30132903,30
channel-75,843986,30132874,30132884,10
channel-122,667118,30132896,30132900,4
channel-75,843987,30132900,30132907,7
channel-208,1488590,30132901,30132913,12
channel-0,4034207,30132902,30132912,10
channel-75,843988,30132903,30132910,7
channel-0,4034208,30132903,30132912,9
channel-750,679274,30132907,30132917,10
channel-874,292044,30132910,30132916,6
channel-0,4034209,30132911,30132922,11
channel-0,4034210,30132915,30132929,14
channel-0,4034211,30132916,30132929,13
channel-0,4034212,30132925,30132936,11
channel-750,679275,30132929,30132934,5
channel-326,536848,30132930,30132935,5
channel-1575,15140,30132936,30132946,10
channel-75,843989,30132940,30132947,7
channel-0,4034213,30132942,30132954,12
channel-88,466909,30132975,30132998,23
channel-88,466910,30132977,30132998,21
channel-0,4034214,30132985,30132994,9
channel-6994,1321690,30132985,30132996,11
channel-0,4034215,30132998,30133011,13
channel-874,292045,30133007,30133012,5
channel-750,679276,30133012,30133025,13
channel-75,843990,30133020,30133029,9
channel-0,4034216,30133025,30133037,12
channel-122,667119,30133027,30133030,3
channel-750,679277,30133047,30133056,9
channel-122,667120,30133052,30133055,3
channel-6787,166492,30133054,30133058,4
channel-0,4034217,30133055,30133065,10
channel-6994,1321691,30133059,30133072,13
channel-750,679278,30133063,30133069,6
channel-122,667121,30133069,30133073,4
channel-0,4034218,30133070,30133079,9
channel-208,1488591,30133071,30133085,14
channel-750,679279,30133071,30133083,12
channel-21113,25234,30133076,30133084,8
channel-1,407786,30133079,30133098,19
channel-75,843991,30133082,30133091,9
channel-75,843992,30133083,30133091,8
channel-750,679280,30133092,30133109,17
channel-122,667122,30133094,30133098,4
channel-208,1488592,30133097,30133110,13
channel-122,667123,30133106,30133109,3
channel-750,679281,30133106,30133114,8
channel-326,536849,30133113,30133128,15
channel-767,14319,30133122,30133131,9
channel-75,843993,30133123,30133128,5
channel-122,667124,30133124,30133128,4
channel-75,843994,30133127,30133136,9
channel-0,4034219,30133128,30133153,25
channel-0,4034220,30133132,30133143,11
channel-75,843995,30133143,30133150,7
channel-0,4034221,30133149,30133160,11
channel-75,843996,30133154,30133161,7
channel-0,4034222,30133160,30133188,28
channel-781,11374,30133160,30133165,5
channel-326,536850,30133161,30133186,25
channel-0,4034223,30133176,30133188,12
channel-88,466911,30133195,30133216,21
channel-75,843997,30133197,30133203,6
channel-6994,1321692,30133201,30133217,16
channel-208,1488593,30133206,30133221,15
channel-0,4034224,30133209,30133218,9
channel-0,4034225,30133209,30133218,9
channel-0,4034226,30133211,30133223,12
channel-19774,345474,30133212,30133225,13
channel-326,536851,30133213,30133228,15
channel-0,4034227,30133214,30133223,9
channel-85077,58047,30133217,30133246,29
channel-0,4034228,30133222,30133233,11
channel-75,843998,30133229,30133236,7
channel-0,4034229,30133229,30133242,13
channel-0,4034230,30133240,30133252,12
channel-188,190485,30133242,30133328,86
channel-6994,1321693,30133246,30133254,8
channel-750,679282,30133251,30133260,9
channel-75,843999,30133254,30133262,8
channel-0,4034231,30133255,30133266,11
channel-188,190486,30133261,30133328,67
channel-208,1488594,30133262,30133273,11
channel-6994,1321694,30133264,30133274,10
channel-326,536852,30133268,30133279,11
channel-208,1488595,30133271,30133280,9
channel-2,130506,30133283,30133296,13
channel-85077,58048,30133286,30133301,15
channel-750,679283,30133290,30133299,9
channel-0,4034232,30133296,30133303,7
channel-750,679284,30133304,30133312,8
channel-216,93919,30133312,30133318,6
channel-75,844000,30133312,30133318,6
channel-0,4034233,30133312,30133320,8
channel-85077,58049,30133325,30133358,33
channel-199,132246,30133338,30133346,8
channel-750,679285,30133339,30133345,6
channel-750,679286,30133342,30133346,4
channel-75,844001,30133352,30133360,8
channel-208,1488596,30133359,30133380,21
channel-6994,1321695,30133365,30133374,9
channel-89298,18443,30133370,30133377,7
channel-91017,2596,30133370,30133378,8
channel-750,679287,30133371,30133376,5
channel-208,1488597,30133372,30133383,11
channel-19774,345475,30133373,30133382,9
channel-0,4034234,30133373,30133383,10
channel-199,132247,30133374,30133382,8
channel-19774,345476,30133375,30133387,12
channel-6994,1321696,30133383,30133393,10
channel-199,132248,30133384,30133395,11
channel-0,4034235,30133388,30133397,9
channel-750,679288,30133393,30133401,8
channel-75,844002,30133393,30133401,8
channel-122,667125,30133397,30133400,3
channel-208,1488598,30133400,30133408,8
channel-208,1488599,30133401,30133412,11
channel-0,4034236,30133404,30133413,9
channel-19774,345477,30133409,30133419,10
channel-750,679289,30133409,30133422,13
channel-0,4034237,30133409,30133418,9
channel-19774,345478,30133412,30133419,7
channel-85077,58050,30133419,30133431,12
channel-122,667126,30133424,30133428,4
channel-326,536853,30133436,30133442,6
channel-750,679290,30133438,30133445,7
channel-229,54924,30133442,30133453,11
channel-0,4034238,30133442,30133448,6
channel-0,4034239,30133448,30133458,10
channel-6994,1321697,30133450,30133461,11
channel-0,4034240,30133457,30133467,10
channel-6994,1321698,30133460,30133470,10
channel-0,4034241,30133460,30133483,23
channel-122,667127,30133462,30133465,3
channel-0,4034242,30133464,30133472,8
channel-6994,1321699,30133467,30133479,12
channel-326,536854,30133469,30133475,6
channel-0,4034243,30133477,30133488,11
channel-122,667128,30133479,30133483,4
channel-750,679291,30133504,30133514,10
channel-19774,345479,30133509,30133517,8
channel-85077,58051,30133509,30133531,22
channel-0,4034244,30133514,30133523,9
channel-0,4034245,30133521,30133533,12
channel-2494,31778,30133522,30133531,9
channel-122,667129,30133536,30133540,4
channel-0,4034246,30133537,30133549,12
channel-0,4034247,30133538,30133549,11
channel-122,667130,30133542,30133546,4
channel-6994,1321700,30133544,30133554,10
channel-0,4034248,30133555,30133578,23
channel-750,679292,30133560,30133568,8
channel-122,667131,30133562,30133565,3
channel-6994,1321701,30133573,30133601,28
channel-874,292046,30133574,30133582,8
channel-75,844003,30133586,30133593,7
channel-326,536855,30133597,30133604,7
channel-326,536856,30133597,30133604,7
channel-326,536857,30133597,30133604,7
channel-326,536858,30133597,30133604,7
channel-326,536859,30133597,30133604,7
channel-326,536860,30133597,30133604,7
channel-326,536861,30133597,30133604,7
channel-0,4034249,30133607,30133619,12
channel-750,679293,30133619,30133627,8
channel-0,4034250,30133620,30133629,9
channel-19774,345480,30133625,30133634,9
channel-750,679294,30133626,30133635,9
channel-6994,1321702,30133631,30133645,14
channel-208,1488600,30133647,30133660,13
channel-750,679295,30133647,30133665,18
channel-750,679296,30133647,30133665,18
channel-75,844004,30133653,30133661,8
channel-75,844005,30133660,30133666,6
channel-0,4034251,30133661,30133671,10
channel-6994,1321703,30133662,30133675,13
channel-6994,1321704,30133663,30133689,26
channel-75,844006,30133675,30133683,8
channel-75,844007,30133679,30133686,7
channel-0,4034252,30133680,30133705,25
channel-42,1489682,30133680,30133691,11
channel-0,4034253,30133686,30133697,11
channel-0,4034254,30133689,30133702,13
channel-208,1488601,30133694,30133704,10
channel-874,292047,30133697,30133718,21
channel-216,93920,30133709,30133713,4
channel-0,4034255,30133710,30133719,9
channel-42,1489683,30133711,30133810,99
channel-122,667132,30133712,30133716,4
channel-199,132249,30133728,30133739,11
channel-0,4034256,30133741,30133751,10
channel-6994,1321705,30133744,30133758,14
channel-199,132250,30133750,30133760,10
channel-0,4034257,30133755,30133766,11
channel-750,679297,30133762,30133772,10
channel-6994,1321706,30133782,30133796,14
channel-6994,1321707,30133786,30133814,28
channel-0,4034258,30133788,30133797,9
channel-0,4034259,30133791,30133800,9
channel-72,516315,30133796,30133830,34
channel-208,1488602,30133798,30133806,8
channel-6787,166493,30133807,30133812,5
channel-75,844008,30133818,30133826,8
channel-199,132251,30133819,30133827,8
channel-0,4034260,30133820,30133829,9
channel-0,4034261,30133820,30133829,9
channel-199,132252,30133822,30133830,8
channel-326,536862,30133830,30133839,9
channel-0,4034262,30133833,30133844,11
channel-2494,31779,30133840,30133849,9
channel-6994,1321708,30133845,30133857,12
channel-326,536863,30133849,30133855,6
channel-0,4034263,30133855,30133870,15
channel-1279,67080,30133874,30133890,16
channel-253,1433,30133893,30133926,33
channel-199,132253,30133902,30133910,8
channel-326,536864,30133905,30133928,23
channel-6787,166494,30133909,30133913,4
channel-0,4034264,30133910,30133921,11
channel-76971,12179,30133911,30133960,49
channel-0,4034265,30133915,30133925,10
channel-0,4034266,30133920,30133928,8
channel-0,4034267,30133932,30133944,12
channel-76971,12180,30133934,30133972,38
channel-6994,1321709,30133939,30133983,44
channel-0,4034268,30133944,30133972,28
channel-76971,12181,30133945,30133990,45
channel-0,4034269,30133945,30133957,12
channel-6994,1321710,30133949,30133962,13
